File name: output_cleaned_v3.fa
2479765:Brucellaceae:[Ochrobactrum]/1-214 teleogrylli: -0.00266093
2448455:Brucellaceae:[Ochrobactrum]/1-214 soli: -0.00266093
1494590:Phyllobacteriaceae:Paramesorhizobium/1-215 deserti: 0.00981263
235:Brucellaceae:Brucella/1-214 abortus: -0.00266093
571256:Brucellaceae:Brucella/1-214 pituitosa: -0.00266093
271865:Brucellaceae:[Ochrobactrum]/1-214 quorumnocens: -0.00266093
571254:Brucellaceae:Brucella/1-214 rhizosphaerae: -0.00266093
643673:Brucellaceae:Paenochrobactrum/1-215 gallinarii: 0.00981263
235:Brucellaceae:Brucella/1-214 abortus: -0.00266093
2201899:Brucellaceae:Falsochrobactrum/1-214 shanghaiense: -0.00266093
29460:Brucellaceae:Brucella/1-214 neotomae: -0.00266093
235:Brucellaceae:Brucella/1-214 abortus: -0.00266093
94627:Brucellaceae:Brucella/1-214 grignonensis: -0.00266093
419474:Brucellaceae:Brucella/1-214 haematophila: -0.00266093
1899321:Phyllobacteriaceae:Phyllobacterium/1-214 salinisoli: -0.00266093
571255:Brucellaceae:Brucella/1-214 thiophenivorans: -0.00266093
1963359:Brucellaceae:Brucella/1-214 endophytica: -0.00266093
314237:Phyllobacteriaceae:Phyllobacterium/1-214 leguminum: -0.00266093
354351:Brucellaceae:Pseudochrobactrum/1-213 asaccharolyticum: -0.0450711
1867719:Phyllobacteriaceae:Phyllobacterium/1-214 zundukense: -0.112428
2834768:Brucellaceae:Pseudochrobactrum/1-213 algeriensis: -0.0450711
28101:Phyllobacteriaceae:Phyllobacterium/1-214 myrsinacearum: -0.112428
314236:Phyllobacteriaceae:Phyllobacterium/1-214 bourgognense: -0.112428
1149773:Phyllobacteriaceae:Phyllobacterium/1-214 endophyticum: -0.112428
314237:Phyllobacteriaceae:Phyllobacterium/1-214 leguminum: -0.112428
2817027:Phyllobacteriaceae:Phyllobacterium/1-214 calauticae: -0.112428
69279:Phyllobacteriaceae:Aquamicrobium/1-210 defluvii: 0.147022
300193:Phyllobacteriaceae:Phyllobacterium/1-214 trifolii: 0.00731792
89772:Phyllobacteriaceae:Aquamicrobium/1-210 lusatiense: 0.331631
314235:Phyllobacteriaceae:Phyllobacterium/1-214 brassicacearum: 0.00731792
381:Phyllobacteriaceae:Mesorhizobium/1-214 loti: 0.0721805
354351:Brucellaceae:Pseudochrobactrum/1-213 asaccharolyticum: -0.0450711
1873176:Phyllobacteriaceae:Pseudaminobacter/1-214 manganicus: 0.0721805
2675109:Phyllobacteriaceae:Mesorhizobium/1-214 composti: 0.0721805
2116701:Phyllobacteriaceae:Mesorhizobium/1-211 ephedrae: 0.304189
1502156:Phyllobacteriaceae:Tianweitania/1-216 sediminis: 0.127064
2767425:Phyllobacteriaceae:Oryzicola/1-215 mucosus: -0.0700182
2742145:Phyllobacteriaceae:Oricola/1-216 thermophila: -0.0276081
93369:Phyllobacteriaceae:Pseudaminobacter/1-210 salicylatoxidans: 0.331631
1982044:Phyllobacteriaceae:Zhengella/1-214 mangrovi: -0.0675235
1295366:Phyllobacteriaceae:Mesorhizobium/1-211 soli: 0.304189
1851146:Phyllobacteriaceae:Pseudaminobacter/1-210 arsenicus: 0.331631
1776730:Phyllobacteriaceae:Mesorhizobium/1-214 zhangyense: 0.0721805
1776423:Phyllobacteriaceae:Mesorhizobium/1-214 helmanticense: 0.0721805
2831468:Phyllobacteriaceae:Pseudaminobacter/1-209 soli: 0.234337
83265:Phyllobacteriaceae:Aminobacter/1-214 niigataensis: 0.0721805
505389:Phyllobacteriaceae:Mesorhizobium/1-214 sangaii: 0.0721805
1300294:Phyllobacteriaceae:Mesorhizobium/1-214 sophorae: 0.0721805
2495581:Phyllobacteriaceae:Aquibium/1-216 carbonis: -0.0126398
536019:Phyllobacteriaceae:Mesorhizobium/1-214 opportunistum: 0.0721805
381:Phyllobacteriaceae:Mesorhizobium/1-214 loti: 0.0721805
2037900:Phyllobacteriaceae:Mesorhizobium/1-214 sanjuanii: 0.0721805
39645:Phyllobacteriaceae:Mesorhizobium/1-214 ciceri: 0.0721805
2184161:Phyllobacteriaceae:Oceaniradius/1-203 stylonematis: 0.972772
376165:Phyllobacteriaceae:Aminobacter/1-214 carboxidus: 0.0721805
39844:Phyllobacteriaceae:Mesorhizobium/1-214 tianshanense: 0.0721805
1035067:Phyllobacteriaceae:Aminobacter/1-214 anthyllidis: 0.0721805
381:Phyllobacteriaceae:Mesorhizobium/1-214 loti: 0.0721805
381:Phyllobacteriaceae:Mesorhizobium/1-214 loti: 0.0721805
381:Phyllobacteriaceae:Mesorhizobium/1-214 loti: 0.0721805
381:Phyllobacteriaceae:Mesorhizobium/1-214 loti: 0.0721805
305698:Phyllobacteriaceae:Aminobacter/1-214 lissarensis: 0.0721805
1631249:Phyllobacteriaceae:Mesorhizobium/1-214 prunaredense: 0.0721805
83263:Phyllobacteriaceae:Aminobacter/1-214 aminovorans: 0.0721805
489722:Phyllobacteriaceae:Mesorhizobium/1-214 metallidurans: 0.0721805
2502215:Phyllobacteriaceae:Mesorhizobium/1-214 comanense: 0.0721805
1004279:Phyllobacteriaceae:Mesorhizobium/1-214 muleiense: 0.0721805
381:Phyllobacteriaceae:Mesorhizobium/1-216 loti: -0.0575446
666020:Phyllobacteriaceae:Mesorhizobium/1-214 ventifaucium: 0.0721805
28104:Phyllobacteriaceae:Mesorhizobium/1-214 huakuii: 0.0721805
381:Phyllobacteriaceae:Mesorhizobium/1-214 loti: 0.0721805
1208188:Phyllobacteriaceae:Mesorhizobium/1-214 carmichaelinearum: 0.0721805
2233532:Phyllobacteriaceae:Mesorhizobium/1-214 atlanticum: 0.0721805
666018:Phyllobacteriaceae:Mesorhizobium/1-214 escarrei: 0.0721805
83263:Phyllobacteriaceae:Aminobacter/1-214 aminovorans: 0.0721805
2901226:Rhizobiaceae:Rhizobium/1-217 quercicola: 0.144527
2014805:Phyllobacteriaceae:Mesorhizobium/1-214 wenxiniae: 0.0721805
508661:Rhizobiaceae:Rhizobium/1-216 herbae: 0.132054
1165689:Phyllobacteriaceae:Mesorhizobium/1-214 qingshengii: 0.0721805
1209954:Phyllobacteriaceae:Mesorhizobium/1-210 hawassense: 0.331631
1300272:Phyllobacteriaceae:Mesorhizobium/1-214 kowhaii: 0.0721805
483206:Phyllobacteriaceae:Mesorhizobium/1-214 caraganae: 0.0721805
2872591:Phyllobacteriaceae:Oricola/1-214 indica: -0.0675235
475069:Phyllobacteriaceae:Mesorhizobium/1-211 camelthorni: 0.304189
2775404:Phyllobacteriaceae:Mesorhizobium/1-214 onobrychidis: 0.0721805
241416:Phyllobacteriaceae:Mesorhizobium/1-214 temperatum: 0.0721805
43617:Phyllobacteriaceae:Mesorhizobium/1-214 mediterraneum: 0.0721805
1631247:Phyllobacteriaceae:Mesorhizobium/1-214 delmotii: 0.0721805
1307853:Phyllobacteriaceae:Mesorhizobium/1-214 neociceri: 0.0721805
1670800:Phyllobacteriaceae:Aquibium/1-205 oceanicum: 0.758227
71433:Phyllobacteriaceae:Mesorhizobium/1-214 amorphae: 0.0721805
1300307:Phyllobacteriaceae:Mesorhizobium/1-214 waimense: 0.0721805
1852022:Phyllobacteriaceae:Roseitalea/1-203 porphyridii: 0.972772
1612624:Rhizobiaceae:Pararhizobium/1-216 polonicum: 0.132054
1856850:Rhizobiaceae:Pararhizobium/1-216 arenae: 0.132054
675281:Phyllobacteriaceae:Aquibium/1-214 microcysteis: -0.0675235
425306:Phyllobacteriaceae:Mesorhizobium/1-210 tamadayense: 0.331631
352475:Rhizobiaceae:Shinella/1-217 zoogloeoides: 0.144527
323621:Rhizobiaceae:Shinella/1-217 granuli: 0.144527
499528:Phyllobacteriaceae:Mesorhizobium/1-210 silamurunense: 0.331631
1817964:Rhizobiaceae:Shinella/1-215 curvata: 0.0896435
28320:Rhizobiaceae:Mycoplana/1-217 dimorpha: 0.144527
76747:Rhizobiaceae:Sinorhizobium/1-217 kostiense: 0.144527
2037914:Rhizobiaceae:Pararhizobium/1-216 haloflavum: 0.157001
2654216:Rhizobiaceae:Shinella/1-217 lacus: 0.144527
1429082:Phyllobacteriaceae:Oricola/1-216 cellulosilytica: -0.0276081
81895:Kaistiaceae:Prosthecomicrobium/1-214 pneumaticum: -0.0675235
1967501:Rhizobiaceae:Shinella/1-216 sumterensis: 0.132054
2871820:Rhizobiaceae:Shinella/1-216 oryzae: 0.132054
56731:Rhizobiaceae:Rhizobium/1-216 giardinii: 0.132054
106592:Rhizobiaceae:Ensifer/1-217 adhaerens: 0.144527
417745:Rhizobiaceae:Shinella/1-217 kummerowiae: 0.144527
935557:Rhizobiaceae:Sinorhizobium/1-217 arboris: 0.144527
1480615:Phyllobacteriaceae:Hoeflea/1-215 olei: 0.144527
375549:Rhizobiaceae:Sinorhizobium/1-217 mexicanum: 0.144527
544480:Rhizobiaceae:Shinella/1-215 fusca: 0.0896435
1214071:Rhizobiaceae:Ensifer/1-217 sesbaniae: 0.144527
2250594:Rhizobiaceae:Shinella/1-217 pollutisoli: 0.144527
908946:Rhizobiaceae:Rhizobium/1-215 subbaraonis: 0.0896435
352475:Rhizobiaceae:Shinella/1-217 zoogloeoides: 0.144527
1922333:Phyllobacteriaceae:Hoeflea/1-214 prorocentri: 0.00731792
83263:Phyllobacteriaceae:Aminobacter/1-214 aminovorans: 0.0721805
1798805:Rhizobiaceae:Pararhizobium/1-217 antarcticum: 0.144527
1607949:Phyllobacteriaceae:Corticibacterium/1-216 populi: 0.127064
2682096:Phyllobacteriaceae:Nitratireductor/1-209 arenosus: 0.374041
2846852:Rhizobiaceae:Rhizobium/1-217 halophilum: 0.144527
1395951:Rhizobiaceae:Rhizobium/1-216 gei: 0.132054
430679:Phyllobacteriaceae:Nitratireductor/1-214 kimnyeongensis: -0.0824918
520838:Rhizobiaceae:Sinorhizobium/1-217 psoraleae: 0.144527
1972867:Rhizobiaceae:Agrobacterium/1-215 rosae: 0.0896435
76980:Ahrensiaceae:Ahrensia/1-214 kielensis: -0.0824918
2678685:Phyllobacteriaceae:Mesorhizobium/1-216 xinjiangense: -0.0126398
244596:Phyllobacteriaceae:Hoeflea/1-214 phototrophica: -0.112428
1035271:Rhizobiaceae:Rhizobium/1-215 nepotum: 0.0896435
110322:Rhizobiaceae:Sinorhizobium/1-217 terangae: 0.144527
2746702:Rhizobiaceae:Rhizobium/1-215 rhizolycopersici: 0.0896435
36856:Rhizobiaceae:Sinorhizobium/1-217 saheli: 0.144527
2735528:Rhizobiaceae:Agrobacterium/1-215 vaccinii: 0.0896435
2590452:Rhizobiaceae:Pararhizobium/1-213 mangrovi: 0.0447386
735519:Rhizobiaceae:Rhizobium/1-215 halophytocola: 0.0896435
984260:Rhizobiaceae:Rhizobium/1-215 skierniewicense: 0.0896435
1672749:Rhizobiaceae:Xaviernesmea/1-215 rhizosphaerae: 0.0896435
358:Rhizobiaceae:Agrobacterium/1-215 tumefaciens: 0.0896435
2267833:Rhizobiaceae:Rhizobium/1-215 oryzihabitans: 0.0896435
1986026:Rhizobiaceae:Rhizobium/1-217 wuzhouense: 0.144527
1876515:Notoacmeibacteraceae:Notoacmeibacter/1-204 marinus: 0.750742
1920512:Pleomorphomonadaceae:Oharaeibacter/1-214 diazotrophicus: -0.0675235
937218:Aurantimonadaceae:Fulvimarina/1-215 manganoxydans: -0.104944
358:Rhizobiaceae:Agrobacterium/1-215 tumefaciens: 0.0896435
411945:Rhizobiaceae:Rhizobium/1-217 miluonense: 0.144527
1636188:Rhizobiaceae:Mycoplana/1-217 azooxidifex: 0.144527
648995:Rhizobiaceae:Agrobacterium/1-215 pusense: 0.0896435
1744844:Aurantimonadaceae:Aureimonas/1-215 pseudogalii: 0.314168
335020:Phyllobacteriaceae:Mesorhizobium/1-205 albiziae: 0.823089
147266:Rhizobiaceae:Agrobacterium/1-218 albertimagni: 0.236832
2883104:Rhizobiaceae:Neorhizobium/1-207 xiangyangii: 0.72829
453840:Phyllobacteriaceae:Aliihoeflea/1-214 aestuarii: -0.0675235
2589807:Rhizobiaceae:Rhizobium/1-217 glycinendophyticum: 0.144527
274592:Phyllobacteriaceae:Hoeflea/1-215 marina: -0.0251134
1368430:Rhizobiaceae:Rhizobium/1-218 rosettiformans: 0.236832
1850373:Rhizobiaceae:Rhizobium/1-217 rhizophilum: 0.224358
380:Rhizobiaceae:Sinorhizobium/1-217 fredii: 0.144527
2052828:Rhizobiaceae:Agrobacterium/1-215 bohemicum: 0.0896435
187304:Stappiaceae:Roseibium/1-216 aggregatum: -0.0675235
2846851:Rhizobiaceae:Rhizobium/1-215 alarense: 0.0896435
2528239:Rhizobiaceae:Agrobacterium/1-215 cavarae: 0.0896435
464029:Rhizobiaceae:Xaviernesmea/1-215 oryzae: 0.0896435
160699:Rhizobiaceae:Agrobacterium/1-215 larrymoorei: 0.0896435
1472378:Rhizobiaceae:Sinorhizobium/1-217 glycinis: 0.144527
2561934:Parvibaculaceae:Rhodoligotrophos/1-214 defluvii: 0.186937
204799:Phyllobacteriaceae:Nitratireductor/1-203 aquibiodomus: 0.972772
410764:Rhizobiaceae:Rhizobium/1-217 multihospitium: 0.144527
2341112:Rhizobiaceae:Georhizobium/1-215 profundi: 0.049728
150831:Stappiaceae:Roseibium/1-216 hamelinense: -0.0675235
714899:Phyllobacteriaceae:Hoeflea/1-215 halophila: 0.144527
515947:Phyllobacteriaceae:Chelativorans/1-214 intermedius: 0.0721805
1079109:Rhizobiaceae:Pseudorhizobium/1-217 tarimense: 0.144527
537017:Kaistiaceae:Kaistia/1-214 terrae: -0.247143
659017:Rhizobiaceae:Shinella/1-217 daejeonensis: 0.144527
2448161:Phyllobacteriaceae:Nitratireductor/1-214 alexandrii: -0.0675235
28099:Rhizobiaceae:Agrobacterium/1-215 rubi: 0.0896435
2854036:Phyllobacteriaceae:Nitratireductor/1-203 rhodophyticola: 0.972772
2067569:Stappiaceae:Pannonibacter/1-216 carbonis: -0.0675235
399:Rhizobiaceae:Neorhizobium/1-217 galegae: 0.144527
194963:Rhizobiaceae:Sinorhizobium/1-217 americanum: 0.144527
67774:Rhizobiaceae:Neorhizobium/1-217 huautlense: 0.144527
2803841:Stappiaceae:Roseibium/1-216 litorale: -0.0675235
735517:Stappiaceae:Roseibium/1-216 suaedae: -0.0675235
716925:Rhizobiaceae:Sinorhizobium/1-217 sojae: 0.144527
110321:Rhizobiaceae:Sinorhizobium/1-216 medicae: 0.132054
1514904:Ahrensiaceae:Ahrensia/1-214 marina: -0.0675235
379684:Rhizobiaceae:Rhizobium/1-208 pseudoryzae: 0.616028
363259:Kaistiaceae:Kaistia/1-214 granuli: -0.247143
2735553:Pleomorphomonadaceae:Chthonobacter/1-215 rhizosphaerae: 0.0447386
373:Rhizobiaceae:Agrobacterium/1-217 vitis: 0.144527
472175:Phyllobacteriaceae:Nitratireductor/1-214 basaltis: 0.0721805
52131:Rhizobiaceae:Rhizobium/1-217 hainanense: 0.144527
690585:Rhizobiaceae:Neorhizobium/1-207 vignae: 0.72829
1191678:Rhizobiaceae:Pseudorhizobium/1-204 endolithicum: 0.990235
3025782:Rhizobiaceae:Allorhizobium/1-217 ampelinum: 0.144527
384:Rhizobiaceae:Rhizobium/1-217 leguminosarum: 0.144527
1708715:Rhizobiaceae:Ensifer/1-217 aridi: 0.144527
2758565:Stappiaceae:Stappia/1-216 albiluteola: -0.0675235
55518:Rhodospirillaceae:Magnetospirillum/1-214 gryphiswaldense: -0.247143
2859785:Rhizobiaceae:Rhizobium/1-217 populisoli: 0.144527
424757:Aurantimonadaceae:Aureimonas/1-215 frigidaquae: 0.0746752
451876:Rhizobiaceae:Rhizobium/1-209 rhizoryzae: 0.503766
1395944:Rhizobiaceae:Rhizobium/1-215 smilacinae: 0.0896435
410841:Kaistiaceae:Kaistia/1-214 defluvii: -0.247143
2571221:Stappiaceae:Roseibium/1-216 polysiphoniae: -0.0675235
1166683:Rhizobiaceae:Rhizobium/1-208 cauense: 0.616028
501024:Rhizobiaceae:Rhizobium/1-208 tibeticum: 0.616028
121719:Stappiaceae:Pannonibacter/1-216 phragmitetus: -0.0675235
182270:Aurantimonadaceae:Aurantimonas/1-215 coralicida: -0.104944
651183:Aurantimonadaceae:Aurantimonas/1-215 manganoxydans: -0.104944
2555902:Propylenellaceae:Propylenella/1-216 binzhouense: -0.0126398
2976980:Phyllobacteriaceae:Nitratireductor/1-214 luteus: 0.0721805
515947:Phyllobacteriaceae:Chelativorans/1-214 intermedius: -0.0675235
2093828:Rhizobiaceae:Neorhizobium/1-207 tomejilense: 0.72829
991904:Paracoccaceae:Polymorphum/1-216 gilvum: -0.0675235
311410:Stappiaceae:Roseibium/1-216 album: -0.0675235
281252:Stappiaceae:Roseibium/1-216 marinum: -0.0675235
1323746:Stappiaceae:Roseibium/1-216 aquae: -0.0675235
2781738:Phyllobacteriaceae:Aquamicrobium/1-204 zhengzhouense: 0.990235
388408:Stappiaceae:Roseibium/1-216 alexandrii: -0.0675235
1233081:Rhizobiaceae:Pseudorhizobium/1-208 halotolerans: 0.616028
2171756:Rhizobiaceae:Rhizobium/1-217 terrae: 0.144527
2547961:Rhizobiaceae:Rhizobium/1-215 deserti: 0.0896435
528178:Rhizobiaceae:Neorhizobium/1-217 alkalisoli: 0.144527
370622:Aurantimonadaceae:Aureimonas/1-215 altamirensis: -0.104944
1335061:Rhizobiaceae:Pseudorhizobium/1-208 flavum: 0.616028
1864509:Rhizobiaceae:Rhizobium/1-208 altiplani: 0.616028
78527:Rhizobiaceae:Allorhizobium/1-208 undicola: 0.616028
1565040:Hyphomicrobiaceae:Limoniibacter/1-214 endophyticus: -0.0675235
2994654:Kaistiaceae:Kaistia/1-214 nematophila: -0.247143
2682781:Phyllobacteriaceae:Mesorhizobium/1-215 microcysteis: 0.0896435
1125847:Rhizobiaceae:Pseudorhizobium/1-208 banfieldiae: 0.616028
2816037:Stappiaceae:Roseibium/1-216 limicola: -0.0675235
1496690:Rhizobiaceae:Pseudorhizobium/1-208 marinum: 0.616028
1214924:Rhizobiaceae:Rhizobium/1-207 lemnae: 0.72829
382:Rhizobiaceae:Sinorhizobium/1-217 meliloti: 0.144527
384:Rhizobiaceae:Rhizobium/1-217 leguminosarum: 0.144527
2663029:Rhizobiaceae:Endobacterium/1-217 cereale: 0.144527
2670375:Notoacmeibacteraceae:Notoacmeibacter/1-205 ruber: 0.823089
887144:Rhizobiaceae:Allorhizobium/1-216 taibaishanense: 0.132054
29450:Rhizobiaceae:Rhizobium/1-217 leucaenae: 0.144527
384:Rhizobiaceae:Rhizobium/1-208 leguminosarum: 0.616028
1737357:Rhizobiaceae:Rhizobium/1-215 wenxiniae: 0.0896435
1813451:Rhizobiaceae:Peteryoungia/1-217 desertarenae: 0.144527
363754:Rhizobiaceae:Rhizobium/1-217 freirei: 0.144527
2565783:Aurantimonadaceae:Aureimonas/1-216 fodinaquatilis: 0.127064
990285:Rhizobiaceae:Rhizobium/1-217 grahamii: 0.144527
410839:Kaistiaceae:Kaistia/1-214 geumhonensis: -0.247143
466044:Stappiaceae:Pannonibacter/1-216 indicus: -0.0675235
166954:Kaistiaceae:Kaistia/1-214 adipata: -0.247143
2696469:Aurantimonadaceae:Jiella/1-217 pacifica: -0.0500605
2692190:Stappiaceae:Stappia/1-216 sediminis: -0.0675235
475067:Phyllobacteriaceae:Mesorhizobium/1-214 alhagi: 0.0721805
1312183:Rhizobiaceae:Rhizobium/1-217 jaguaris: 0.144527
34017:Rhodobiaceae:Rhodobium/1-214 orientis: -0.202238
2907202:Aurantimonadaceae:Jiella/1-217 avicenniae: -0.0500605
57676:Rhizobiaceae:Rhizobium/1-208 mongolense: 0.616028
2593653:Parvibaculaceae:Kaustia/1-214 mangrovi: -0.247143
665467:Kaistiaceae:Bauldia/1-215 litoralis: 0.00981263
50338:Rhizobiaceae:Rhizobium/1-208 sullae: 0.616028
2590451:Aurantimonadaceae:Martelella/1-218 alba: 0.0622016
56730:Rhizobiaceae:Rhizobium/1-208 gallicum: 0.616028
2503024:Rhizobiaceae:Neorhizobium/1-208 lilium: 0.616028
393664:Rhizobiaceae:Rhizobium/1-215 cellulosilyticum: 0.0896435
714899:Phyllobacteriaceae:Hoeflea/1-214 halophila: 0.0522228
1136135:Rhizobiaceae:Rhizobium/1-208 azibense: 0.616028
2509717:Rhizobiaceae:Ciceribacter/1-215 ferrooxidans: 0.0896435
1776957:Aurantimonadaceae:Aureimonas/1-215 glaciei: -0.104944
396:Rhizobiaceae:Rhizobium/1-208 phaseoli: 0.616028
561088:Phyllobacteriaceae:Aquamicrobium/1-215 aerolatum: 0.184443
384:Rhizobiaceae:Rhizobium/1-217 leguminosarum: 0.144527
2816857:Aurantimonadaceae:Jiella/1-215 flava: -0.104944
1080:Afifellaceae:Afifella/1-216 marina: -0.0126398
1293440:Kaistiaceae:Kaistia/1-214 hirudinis: -0.247143
2600299:Stappiaceae:Roseibium/1-216 aestuarii: -0.0675235
1775174:Stappiaceae:Roseibium/1-216 sediminis: -0.0675235
460060:Phyllobacteriaceae:Mesorhizobium/1-214 shangrilense: 0.0721805
2041385:Rhizobiaceae:Rhizobium/1-217 tumorigenes: 0.144527
384:Rhizobiaceae:Rhizobium/1-208 leguminosarum: 0.616028
1197950:Rhizobiaceae:Ciceribacter/1-217 lividus: 0.144527
293089:Aurantimonadaceae:Martelella/1-207 mediterranea: 0.72829
410840:Kaistiaceae:Kaistia/1-214 dalseonensis: -0.247143
2692317:Rhizobiaceae:Rhizobium/1-217 changzhiense: 0.144527
1909496:Afifellaceae:Afifella/1-216 aestuarii: -0.0126398
384:Rhizobiaceae:Rhizobium/1-217 leguminosarum: 0.144527
384:Rhizobiaceae:Rhizobium/1-217 leguminosarum: 0.144527
158891:Rhizobiaceae:Rhizobium/1-217 indigoferae: 0.144527
358:Rhizobiaceae:Agrobacterium/1-217 tumefaciens: 0.144527
29449:Rhizobiaceae:Rhizobium/1-217 etli: 0.144527
1285242:Rhodospirillaceae:Magnetospirillum/1-216 marisnigri: -0.192259
611300:Rhodospirillaceae:Magnetospirillum/1-214 sulfuroxidans: -0.247143
209897:Afifellaceae:Afifella/1-216 pfennigii: 0.122075
384:Rhizobiaceae:Rhizobium/1-208 leguminosarum: 0.616028
384:Rhizobiaceae:Rhizobium/1-217 leguminosarum: 0.144527
2816856:Aurantimonadaceae:Jiella/1-215 sonneratiae: -0.104944
84159:Rhodospirillaceae:Magnetospirillum/1-216 magneticum: -0.192259
1105283:Rhodospirillaceae:Magnetospirillum/1-214 aberrantis: -0.247143
1535242:Rhizobiaceae:Rhizobium/1-217 sophorae: 0.144527
484088:Rhizobiaceae:Rhizobium/1-217 tubonense: 0.144527
1387186:Rhizobiaceae:Rhizobium/1-204 straminoryzae: 0.990235
877384:Phyllobacteriaceae:Pseudohoeflea/1-215 suaedae: 0.229347
2495496:Aurantimonadaceae:Aureimonas/1-217 psammosilenae: 0.129559
1265931:Rhizobiaceae:Rhizobium/1-217 metallidurans: 0.144527
1735103:Phyllobacteriaceae:Nitratireductor/1-215 aestuarii: 0.114591
261934:Pleomorphomonadaceae:Pleomorphomonas/1-214 oryzae: -0.0675235
364296:Rhodobiaceae:Rhodobium/1-205 gokarnense: 0.823089
197461:Stappiaceae:Pseudovibrio/1-216 exalbescens: -0.0675235
1969821:Rhizobiaceae:Ciceribacter/1-217 thiooxidans: 0.144527
1522175:Aurantimonadaceae:Aurantimonas/1-215 endophytica: -0.104944
382514:Rhodospirillaceae:Telmatospirillum/1-215 siberiense: -0.244648
1138194:Rhizobiaceae:Rhizobium/1-217 lentis: 0.144527
1210932:Rhizobiaceae:Peteryoungia/1-216 ipomoeae: 0.276747
