# blastp
# Iteration: 0
# Query: 
# RID: 8Y2DFJBR013
# Database: refseq_select_prot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 5000 hits found
Query_43709	WP_006589670.1	85.185	216	32	0	1	216	180	395	1.05e-130	382	95.83
Query_43709	WP_019218640.1	84.259	216	34	0	1	216	182	397	1.78e-130	381	95.37
Query_43709	WP_019223557.1	83.333	216	36	0	1	216	181	396	8.13e-130	379	93.98
Query_43709	WP_006924484.1	87.037	216	28	0	1	216	178	393	8.82e-128	374	96.30
Query_43709	WP_212112690.1	87.037	216	28	0	1	216	182	397	1.07e-124	366	94.91
Query_43709	WP_005865278.1	85.648	216	31	0	1	216	181	396	1.26e-123	363	94.91
Query_43709	WP_005767105.1	78.241	216	47	0	1	216	185	400	1.28e-118	351	90.74
Query_43709	WP_026501118.1	78.704	216	46	0	1	216	182	397	8.53e-116	344	88.43
Query_43709	WP_208541356.1	76.389	216	51	0	1	216	182	397	1.68e-115	343	88.43
Query_43709	WP_010701231.1	74.537	216	55	0	1	216	182	397	1.06e-113	338	88.43
Query_43709	WP_053944672.1	75.463	216	53	0	1	216	188	403	3.07e-113	337	88.43
Query_43709	WP_015398056.1	72.685	216	59	0	1	216	182	397	6.68e-112	334	88.89
Query_43709	WP_035005820.1	75.000	216	54	0	1	216	182	397	6.51e-110	329	86.57
Query_43709	WP_034990076.1	76.389	216	51	0	1	216	182	397	1.68e-108	325	88.43
Query_43709	WP_182479421.1	76.389	216	51	0	1	216	182	397	6.47e-108	324	88.43
Query_43709	WP_007477229.1	75.926	216	52	0	1	216	182	397	8.14e-108	323	87.96
Query_43709	WP_008039824.1	70.561	214	63	0	1	214	181	394	1.00e-104	316	87.38
Query_43709	WP_149867507.1	70.370	216	64	0	1	216	153	368	2.39e-104	314	87.04
Query_43709	WP_077994533.1	66.204	216	73	0	1	216	155	370	4.83e-102	308	86.57
Query_43709	WP_075870737.1	66.667	216	72	0	1	216	182	397	1.84e-100	305	85.65
Query_43709	WP_245414815.1	64.651	215	75	1	1	215	141	354	5.73e-95	289	81.86
Query_43709	WP_235691868.1	63.721	215	77	1	1	215	142	355	5.58e-94	287	81.40
Query_43709	WP_235817694.1	63.721	215	77	1	1	215	142	355	8.17e-94	286	81.40
Query_43709	WP_094513712.1	63.721	215	77	1	1	215	185	398	8.63e-94	288	81.40
Query_43709	WP_245581862.1	63.721	215	77	1	1	215	143	356	3.87e-93	285	81.86
Query_43709	WP_235925388.1	62.791	215	79	1	1	215	141	354	5.38e-93	284	81.40
Query_43709	WP_151643314.1	63.256	215	78	1	1	215	184	397	6.12e-93	286	81.40
Query_43709	WP_230350297.1	62.791	215	79	1	1	215	141	354	7.30e-93	284	81.40
Query_43709	WP_140019547.1	63.721	215	77	1	1	215	185	398	1.36e-92	285	81.40
Query_43709	WP_241084397.1	62.791	215	79	1	1	215	141	354	1.37e-92	283	80.93
Query_43709	WP_105519156.1	63.256	215	78	1	1	215	169	382	8.45e-92	282	81.40
Query_43709	WP_183650101.1	62.326	215	80	1	1	215	193	406	1.66e-91	282	81.40
Query_43709	WP_006641926.1	62.791	215	79	1	1	215	195	408	3.31e-91	281	80.47
Query_43709	WP_006155433.1	62.791	215	79	1	1	215	195	408	3.49e-91	281	80.47
Query_43709	WP_070997627.1	62.791	215	79	1	1	215	195	408	4.34e-91	281	80.47
Query_43709	WP_140025142.1	62.791	215	79	1	1	215	192	405	6.91e-91	281	80.47
Query_43709	WP_121536027.1	62.791	215	79	1	1	215	192	405	6.91e-91	281	80.47
Query_43709	WP_244491055.1	62.037	216	81	1	1	216	180	394	1.09e-90	280	80.56
Query_43709	WP_004690792.1	62.326	215	80	1	1	215	195	408	1.18e-90	280	80.00
Query_43709	WP_245872466.1	63.256	215	78	1	1	215	170	383	1.46e-90	279	80.93
Query_43709	WP_095447886.1	63.256	215	78	1	1	215	177	390	1.48e-90	279	80.93
Query_43709	WP_235818794.1	62.791	215	79	1	1	215	183	396	1.99e-90	279	80.93
Query_43709	WP_246431218.1	62.037	216	81	1	1	216	169	383	2.19e-90	279	79.63
Query_43709	WP_002966791.1	62.326	215	80	1	1	215	195	408	2.36e-90	280	79.53
Query_43709	WP_245410206.1	63.256	215	78	1	1	215	178	391	3.75e-90	278	79.53
Query_43709	WP_004688290.1	62.326	215	80	1	1	215	195	408	4.43e-90	279	80.00
Query_43709	WP_004683714.1	62.326	215	80	1	1	215	195	408	5.63e-90	278	80.00
Query_43709	WP_094542086.1	62.326	215	80	1	1	215	177	390	1.45e-89	277	80.00
Query_43709	WP_138785011.1	62.326	215	80	1	1	215	192	405	1.67e-89	277	80.93
Query_43709	WP_245419653.1	63.256	215	78	1	1	215	157	370	1.85e-89	276	78.60
Query_43709	WP_094507092.1	62.326	215	80	1	1	215	193	406	6.45e-89	276	79.07
Query_43709	WP_236016030.1	60.930	215	83	1	1	215	159	372	2.22e-86	268	77.67
Query_43709	WP_174208541.1	59.535	215	85	2	1	214	30	243	3.58e-86	263	78.60
Query_43709	WP_245411784.1	60.465	215	84	1	1	215	159	372	1.78e-85	266	78.14
Query_43709	WP_225684858.1	58.879	214	87	1	1	214	143	355	2.58e-84	262	78.50
Query_43709	WP_099999208.1	58.605	215	87	2	1	214	183	396	3.82e-84	263	79.07
Query_43709	WP_238481722.1	58.879	214	87	1	1	214	143	355	4.08e-84	262	78.04
Query_43709	WP_245420978.1	59.070	215	86	2	1	214	191	404	5.14e-84	263	78.14
Query_43709	WP_245426277.1	58.605	215	87	2	1	214	201	414	7.62e-84	263	78.60
Query_43709	WP_106716506.1	59.070	215	86	2	1	214	183	396	9.81e-84	262	78.60
Query_43709	WP_106663176.1	59.535	215	85	2	1	214	175	388	1.15e-83	262	78.60
Query_43709	WP_223613211.1	59.070	215	86	2	1	214	196	409	2.43e-83	261	77.21
Query_43709	WP_245264642.1	63.033	211	76	2	1	210	160	369	3.39e-83	260	78.20
Query_43709	WP_246411220.1	58.140	215	88	2	1	214	201	414	5.78e-83	261	79.07
Query_43709	WP_246374690.1	62.559	211	77	2	1	210	156	365	6.31e-83	259	78.20
Query_43709	WP_106713841.1	58.140	215	88	2	1	214	183	396	7.62e-83	260	79.53
Query_43709	WP_024926531.1	60.465	215	83	2	1	214	190	403	2.86e-82	258	76.74
Query_43709	WP_245416629.1	58.411	214	88	1	1	214	166	378	3.21e-82	258	76.64
Query_43709	WP_080918585.1	63.256	215	77	2	1	214	191	404	3.52e-81	256	74.42
Query_43709	WP_230978686.1	61.395	215	81	2	1	214	208	421	7.70e-81	255	75.81
Query_43709	WP_106772556.1	59.906	212	83	2	1	211	167	377	1.84e-79	251	77.36
Query_43709	WP_209335703.1	58.065	217	89	2	1	216	183	398	5.80e-79	250	74.65
Query_43709	WP_230980270.1	58.333	216	88	2	1	215	161	375	1.07e-78	248	75.93
Query_43709	WP_175275912.1	58.257	218	87	3	1	216	172	387	1.53e-78	249	75.23
Query_43709	WP_244916204.1	60.190	211	82	2	1	210	160	369	1.74e-78	248	76.78
Query_43709	WP_245408263.1	58.796	216	85	3	1	214	181	394	1.84e-78	248	74.07
Query_43709	WP_106722440.1	59.906	212	83	2	1	211	182	392	5.14e-78	248	75.94
Query_43709	WP_245450701.1	58.768	211	85	2	1	210	162	371	1.68e-77	246	76.78
Query_43709	WP_246245607.1	56.744	215	91	2	1	214	180	393	2.26e-77	246	76.28
Query_43709	WP_107650225.1	58.605	215	87	2	1	214	193	406	7.03e-77	245	75.81
Query_43709	WP_188257724.1	59.048	210	84	2	1	209	188	396	7.22e-77	244	76.19
Query_43709	WP_183261280.1	57.674	215	89	2	1	214	198	411	1.09e-76	244	76.28
Query_43709	WP_184870647.1	58.605	215	87	2	1	214	193	406	1.44e-76	244	74.88
Query_43709	WP_095090701.1	58.605	215	87	2	1	214	193	406	1.92e-76	244	74.88
Query_43709	WP_126702550.1	55.300	217	95	2	1	216	190	405	3.21e-76	243	75.12
Query_43709	WP_013895754.1	57.674	215	89	2	1	214	192	405	3.25e-76	243	74.42
Query_43709	WP_015318031.1	57.674	215	89	2	1	214	198	411	4.81e-76	243	74.88
Query_43709	WP_097574926.1	57.209	215	90	2	1	214	193	406	5.61e-76	243	75.81
Query_43709	WP_063172297.1	58.140	215	88	2	1	214	193	406	6.25e-76	243	74.88
Query_43709	WP_109769171.1	58.824	204	82	2	1	203	193	395	6.80e-76	243	75.98
Query_43709	WP_246485385.1	57.209	215	90	2	1	214	171	384	8.12e-76	241	75.35
Query_43709	WP_145714896.1	58.140	215	88	2	1	214	198	411	8.35e-76	242	74.88
Query_43709	WP_246591159.1	57.209	215	90	2	1	214	164	377	8.36e-76	241	75.35
Query_43709	WP_136621257.1	58.140	215	88	2	1	214	193	406	8.56e-76	242	74.42
Query_43709	WP_032930142.1	57.209	215	90	2	1	214	193	406	9.23e-76	242	75.35
Query_43709	WP_109671695.1	58.140	215	88	2	1	214	193	406	1.07e-75	242	73.95
Query_43709	WP_019857911.1	57.209	215	90	2	1	214	193	406	1.20e-75	242	75.35
Query_43709	WP_246471476.1	57.209	215	90	2	1	214	209	422	1.83e-75	242	75.35
Query_43709	WP_244554999.1	58.140	215	88	2	1	214	208	421	2.19e-75	241	74.88
Query_43709	WP_115732135.1	57.209	215	90	2	1	214	196	409	2.48e-75	241	75.81
Query_43709	WP_008875597.1	57.674	215	89	2	1	214	193	406	2.64e-75	241	75.35
Query_43709	WP_137934420.1	57.209	215	90	2	1	214	193	406	2.94e-75	241	75.35
Query_43709	WP_236473757.1	58.140	215	88	2	1	214	214	427	3.63e-75	241	74.88
Query_43709	WP_245415993.1	57.604	217	90	2	1	216	127	342	3.99e-75	238	71.89
Query_43709	WP_254025166.1	58.140	215	88	2	1	214	198	411	4.76e-75	240	74.88
Query_43709	WP_183458828.1	56.279	215	92	2	1	214	193	406	5.56e-75	240	75.35
Query_43709	WP_064991462.1	56.744	215	91	2	1	214	193	406	5.87e-75	240	74.88
Query_43709	WP_095204380.1	56.279	215	92	2	1	214	193	406	6.06e-75	240	75.35
Query_43709	WP_245431641.1	57.674	215	89	2	1	214	172	385	7.14e-75	239	73.49
Query_43709	WP_254017962.1	58.140	215	88	2	1	214	214	427	1.01e-74	240	74.42
Query_43709	WP_246341004.1	56.744	215	91	2	1	214	191	404	1.38e-74	239	74.88
Query_43709	WP_231813036.1	56.881	218	91	3	1	216	204	420	1.61e-74	239	74.31
Query_43709	WP_095521577.1	57.674	215	89	2	1	214	198	411	1.72e-74	239	74.42
Query_43709	WP_209854959.1	58.525	217	87	3	1	215	169	384	1.79e-74	238	74.19
Query_43709	WP_091578444.1	57.209	215	90	2	1	214	193	406	1.99e-74	239	74.42
Query_43709	WP_245442323.1	58.768	211	85	2	1	210	172	381	2.02e-74	238	74.41
Query_43709	WP_111548584.1	57.209	215	90	2	1	214	193	406	2.10e-74	239	73.95
Query_43709	WP_192252335.1	57.209	215	90	2	1	214	192	405	2.35e-74	238	74.88
Query_43709	WP_223478635.1	56.019	216	91	3	1	214	174	387	3.25e-74	238	73.61
Query_43709	WP_246252103.1	57.075	212	89	2	1	211	170	380	3.67e-74	237	74.06
Query_43709	WP_258117451.1	57.674	215	89	2	1	214	198	411	3.87e-74	238	73.02
Query_43709	WP_095492032.1	57.674	215	89	2	1	214	198	411	4.32e-74	238	73.95
Query_43709	WP_095489483.1	57.674	215	89	2	1	214	192	405	4.41e-74	238	73.95
Query_43709	WP_123151033.1	57.674	215	89	2	1	214	208	421	4.70e-74	238	73.02
Query_43709	WP_181061872.1	57.209	215	90	2	1	214	192	405	5.41e-74	238	75.35
Query_43709	WP_235633423.1	56.311	206	88	2	1	205	149	353	6.01e-74	236	76.21
Query_43709	WP_006200812.1	57.209	215	90	2	1	214	192	405	7.40e-74	237	73.95
Query_43709	WP_120015185.1	57.209	215	90	2	1	214	192	405	1.17e-73	237	73.49
Query_43709	WP_158629311.1	57.353	204	85	2	1	203	193	395	2.50e-73	236	75.49
Query_43709	WP_244506372.1	58.065	217	88	3	1	215	168	383	2.55e-73	235	73.73
Query_43709	WP_245292747.1	58.065	217	88	3	1	215	159	374	3.02e-73	234	72.35
Query_43709	WP_187970955.1	53.488	215	98	2	1	214	190	403	3.05e-73	235	74.42
Query_43709	WP_245436090.1	57.820	211	87	2	1	210	172	381	4.42e-73	234	73.93
Query_43709	WP_244766000.1	57.339	218	90	3	1	216	168	384	8.56e-73	234	72.94
Query_43709	WP_133033438.1	57.339	218	90	3	1	216	187	403	9.58e-73	234	72.94
Query_43709	WP_246506092.1	57.820	211	87	2	1	210	172	381	1.02e-72	234	73.93
Query_43709	WP_244760918.1	58.333	216	87	3	1	214	187	401	1.18e-72	234	73.15
Query_43709	WP_108001248.1	55.963	218	93	3	1	216	197	413	1.70e-72	234	73.85
Query_43709	WP_234939737.1	55.963	218	93	3	1	216	160	376	2.00e-72	233	73.85
Query_43709	WP_245409844.1	54.839	217	96	2	1	216	191	406	2.21e-72	233	73.73
Query_43709	WP_256119062.1	56.881	218	91	3	1	216	187	403	2.85e-72	233	73.39
Query_43709	WP_131568610.1	54.378	217	97	2	1	216	187	402	3.49e-72	233	72.35
Query_43709	WP_246429831.1	55.349	215	94	2	1	214	190	403	3.86e-72	233	72.56
Query_43709	WP_134650681.1	57.143	217	90	3	1	215	186	401	4.19e-72	233	73.27
Query_43709	WP_247219876.1	56.682	217	91	3	1	215	162	377	6.24e-72	231	73.27
Query_43709	WP_018325907.1	56.221	217	92	3	1	215	173	388	1.13e-71	231	73.27
Query_43709	WP_051659335.1	55.046	218	95	3	1	216	180	396	1.27e-71	231	73.39
Query_43709	WP_160860699.1	56.422	218	92	3	1	216	183	399	2.11e-71	231	72.48
Query_43709	WP_028000133.1	56.422	218	92	3	1	216	183	399	2.27e-71	231	73.85
Query_43709	WP_066181738.1	54.167	216	97	2	1	215	184	398	2.70e-71	230	72.22
Query_43709	WP_245181244.1	55.505	218	94	3	1	216	159	375	2.91e-71	229	73.85
Query_43709	WP_184145461.1	57.870	216	88	3	1	214	185	399	3.11e-71	230	72.22
Query_43709	WP_246304277.1	55.046	218	95	3	1	216	161	377	3.32e-71	229	73.85
Query_43709	WP_257314189.1	56.881	218	91	3	1	216	188	404	4.46e-71	230	73.85
Query_43709	WP_245423495.1	56.481	216	91	3	1	214	168	382	4.74e-71	229	72.22
Query_43709	WP_160785006.1	56.422	218	92	3	1	216	186	402	5.54e-71	229	72.02
Query_43709	WP_271292100.1	54.884	215	95	2	1	214	185	398	8.17e-71	229	72.56
Query_43709	WP_082496502.1	57.674	215	89	2	1	214	198	411	8.70e-71	229	75.81
Query_43709	WP_245294923.1	55.963	218	93	3	1	216	166	382	1.43e-70	228	72.02
Query_43709	WP_189501955.1	58.065	217	89	2	1	216	185	400	1.58e-70	228	74.65
Query_43709	WP_246188750.1	55.238	210	92	2	1	209	163	371	1.62e-70	228	72.38
Query_43709	WP_239999263.1	55.046	218	95	3	1	216	172	388	1.70e-70	228	71.56
Query_43709	WP_275791077.1	54.839	217	95	3	1	215	160	375	2.01e-70	227	72.81
Query_43709	WP_223020789.1	55.349	215	94	2	1	214	182	395	2.82e-70	228	72.56
Query_43709	WP_246299757.1	55.046	218	95	3	1	216	164	380	2.91e-70	227	73.39
Query_43709	WP_244910258.1	54.630	216	95	3	1	214	159	373	3.39e-70	227	72.22
Query_43709	WP_026317162.1	54.419	215	96	2	1	214	181	394	3.55e-70	228	72.09
Query_43709	WP_235911637.1	56.221	217	93	2	1	216	159	374	4.62e-70	226	73.73
Query_43709	WP_007197063.1	51.628	215	102	2	1	214	163	376	5.44e-70	226	73.02
Query_43709	WP_045018596.1	54.630	216	95	3	1	214	197	411	6.51e-70	227	71.30
Query_43709	WP_153436632.1	55.046	218	95	3	1	216	188	404	7.40e-70	227	72.94
Query_43709	WP_246300898.1	56.481	216	91	3	1	214	207	421	7.85e-70	227	71.30
Query_43709	WP_084435296.1	55.046	218	95	3	1	216	162	378	8.95e-70	226	72.02
Query_43709	WP_233121068.1	55.093	216	94	3	1	214	206	420	9.59e-70	227	72.22
Query_43709	WP_181408023.1	56.019	216	90	4	1	214	202	414	1.07e-69	227	72.69
Query_43709	WP_245224002.1	56.019	216	92	3	1	214	216	430	1.20e-69	227	71.30
Query_43709	WP_234911030.1	54.630	216	95	3	1	214	162	376	1.23e-69	225	71.76
Query_43709	WP_245295688.1	56.481	216	91	3	1	214	211	425	1.23e-69	227	72.22
Query_43709	WP_025593308.1	54.630	216	95	3	1	214	197	411	1.46e-69	226	71.30
Query_43709	WP_082184178.1	55.093	216	94	3	1	214	193	407	1.65e-69	226	70.83
Query_43709	WP_245408995.1	55.251	219	93	4	1	216	166	382	1.68e-69	225	71.69
Query_43709	WP_094077985.1	57.073	205	86	2	1	204	208	411	2.09e-69	226	73.17
Query_43709	WP_245515636.1	53.488	215	98	2	1	214	194	407	2.27e-69	226	73.02
Query_43709	WP_170923178.1	52.778	216	99	2	1	214	139	353	2.58e-69	224	72.22
Query_43709	WP_142912149.1	55.093	216	94	3	1	214	193	407	2.89e-69	225	70.83
Query_43709	WP_167667926.1	52.752	218	100	3	1	216	163	379	3.06e-69	224	72.02
Query_43709	WP_183806401.1	55.046	218	95	3	1	216	188	404	3.66e-69	225	71.10
Query_43709	WP_173614997.1	54.167	216	96	3	1	214	193	407	3.71e-69	225	71.30
Query_43709	WP_183200254.1	55.349	215	95	1	1	214	165	379	3.72e-69	224	69.77
Query_43709	WP_244621934.1	59.223	206	82	2	1	205	162	366	3.87e-69	224	75.24
Query_43709	WP_040300475.1	54.795	219	95	3	1	216	195	412	4.01e-69	225	71.69
Query_43709	WP_226785353.1	58.173	208	84	3	1	206	169	375	4.10e-69	224	72.12
Query_43709	WP_252912640.1	55.814	215	93	2	1	214	176	389	4.33e-69	224	68.84
Query_43709	WP_140827095.1	55.046	218	95	3	1	216	181	397	4.57e-69	224	71.56
Query_43709	WP_245415145.1	55.093	216	95	2	1	215	219	433	4.62e-69	226	71.30
Query_43709	WP_167495033.1	54.795	219	95	3	1	216	166	383	5.09e-69	224	72.15
Query_43709	WP_136559057.1	55.046	218	94	3	1	215	152	368	6.70e-69	223	72.02
Query_43709	WP_234885946.1	54.587	218	96	3	1	216	163	379	6.73e-69	224	72.48
Query_43709	WP_245303763.1	54.630	216	95	3	1	214	159	373	8.08e-69	223	71.30
Query_43709	WP_006934756.1	54.839	217	94	3	1	214	177	392	8.54e-69	224	72.35
Query_43709	WP_235772371.1	55.556	216	93	3	1	214	217	431	8.96e-69	225	70.37
Query_43709	WP_130979510.1	54.630	216	95	3	1	214	195	409	9.88e-69	224	71.30
Query_43709	WP_075629181.1	55.093	216	94	3	1	214	175	389	1.03e-68	223	72.69
Query_43709	WP_234882914.1	54.630	216	95	3	1	214	168	382	1.04e-68	223	70.83
Query_43709	WP_082909818.1	55.046	218	95	3	1	216	163	379	1.11e-68	223	72.48
Query_43709	WP_137390544.1	55.814	215	93	2	1	214	283	496	1.14e-68	226	69.77
Query_43709	WP_090326495.1	57.843	204	84	2	1	203	164	366	1.17e-68	223	73.53
Query_43709	WP_092711071.1	52.752	218	100	3	1	216	178	394	1.30e-68	223	71.10
Query_43709	WP_126010484.1	55.556	216	94	2	1	215	185	399	1.38e-68	223	71.76
Query_43709	WP_145340331.1	55.300	217	93	3	1	214	202	417	1.70e-68	224	71.43
Query_43709	WP_225190754.1	55.046	218	95	3	1	216	167	383	2.36e-68	222	72.94
Query_43709	WP_193217272.1	52.778	216	100	2	1	215	199	413	2.70e-68	223	71.76
Query_43709	WP_246259452.1	55.814	215	93	2	1	214	138	351	3.73e-68	221	70.70
Query_43709	WP_247243682.1	53.670	218	98	3	1	216	182	398	3.73e-68	222	70.64
Query_43709	WP_266341858.1	53.023	215	99	2	1	214	247	460	4.16e-68	224	71.16
Query_43709	WP_254691275.1	54.587	218	96	3	1	216	185	401	4.50e-68	222	70.64
Query_43709	WP_127597339.1	52.558	215	100	2	1	214	199	412	4.73e-68	223	71.16
Query_43709	WP_234936082.1	53.704	216	97	3	1	214	167	381	4.92e-68	221	71.30
Query_43709	WP_255606229.1	57.353	204	85	2	1	203	177	379	5.28e-68	222	73.53
Query_43709	WP_244293979.1	54.839	217	94	3	1	214	200	415	6.52e-68	223	70.97
Query_43709	WP_038593156.1	55.046	218	95	3	1	216	163	379	6.80e-68	221	69.27
Query_43709	WP_064252203.1	55.046	218	95	3	1	216	164	380	7.30e-68	221	71.56
Query_43709	WP_105372058.1	54.587	218	96	3	1	216	161	377	7.41e-68	221	68.81
Query_43709	WP_192150970.1	53.456	217	97	3	1	214	161	376	8.77e-68	221	72.35
Query_43709	WP_073013718.1	53.456	217	97	3	1	214	175	390	9.75e-68	221	72.81
Query_43709	WP_244938013.1	54.128	218	97	3	1	216	166	382	1.02e-67	221	72.94
Query_43709	WP_024311641.1	53.456	217	98	3	1	215	180	395	1.41e-67	221	72.81
Query_43709	WP_211097707.1	53.488	215	98	2	1	214	178	391	1.42e-67	221	70.70
Query_43709	WP_165220210.1	55.502	209	90	3	1	207	188	395	1.90e-67	221	70.81
Query_43709	WP_018184368.1	51.628	215	102	2	1	214	157	370	2.04e-67	220	71.63
Query_43709	WP_210272707.1	51.852	216	101	2	1	214	179	393	2.04e-67	220	70.83
Query_43709	WP_234612443.1	54.128	218	97	3	1	216	183	399	2.11e-67	220	70.64
Query_43709	WP_244444514.1	54.419	215	96	2	1	214	196	409	2.11e-67	221	73.95
Query_43709	WP_075852332.1	52.294	218	101	3	1	216	178	394	2.58e-67	220	70.64
Query_43709	WP_244447941.1	56.731	208	87	3	1	206	163	369	2.65e-67	219	69.71
Query_43709	WP_235988602.1	58.049	205	83	3	1	203	164	367	2.70e-67	219	71.71
Query_43709	WP_234895286.1	54.128	218	97	3	1	216	180	396	2.81e-67	220	70.64
Query_43709	WP_152096431.1	52.294	218	101	3	1	216	178	394	2.87e-67	220	70.18
Query_43709	WP_046118283.1	53.670	218	98	3	1	216	170	386	2.94e-67	219	72.02
Query_43709	WP_235974694.1	52.535	217	99	3	1	214	190	405	3.46e-67	220	73.27
Query_43709	WP_024079051.1	52.558	215	100	2	1	214	296	509	3.52e-67	223	70.70
Query_43709	WP_246617392.1	54.587	218	96	3	1	216	163	379	3.87e-67	219	69.72
Query_43709	WP_062226201.1	53.488	215	99	1	1	214	165	379	4.15e-67	219	69.77
Query_43709	WP_165136238.1	55.238	210	91	3	1	208	187	395	5.20e-67	219	71.90
Query_43709	WP_139676081.1	55.093	216	94	3	1	214	178	392	5.37e-67	219	69.44
Query_43709	WP_266332049.1	51.628	215	102	2	1	214	174	387	5.50e-67	219	70.70
Query_43709	WP_246541471.1	52.995	217	98	3	1	214	205	420	6.15e-67	220	73.27
Query_43709	WP_220354470.1	56.459	209	88	3	1	207	166	373	6.33e-67	219	72.25
Query_43709	WP_083539879.1	57.346	211	83	4	1	207	166	373	6.83e-67	218	72.04
Query_43709	WP_244296130.1	52.995	217	98	3	1	214	203	418	6.93e-67	220	72.35
Query_43709	WP_024351737.1	53.953	215	98	1	1	214	179	393	7.02e-67	219	68.84
Query_43709	WP_081451368.1	53.953	215	98	1	1	214	179	393	7.10e-67	219	68.84
Query_43709	WP_161139537.1	55.300	217	95	2	1	216	167	382	7.21e-67	218	73.73
Query_43709	WP_265518802.1	54.419	215	96	2	1	214	142	355	7.27e-67	218	73.02
Query_43709	WP_261521671.1	54.884	215	95	2	1	214	170	383	8.25e-67	218	71.16
Query_43709	WP_245437394.1	56.250	208	88	3	1	206	163	369	9.29e-67	218	69.23
Query_43709	WP_242390365.1	54.587	218	93	4	1	214	150	365	9.34e-67	218	71.56
Query_43709	WP_235808798.1	54.839	217	94	3	1	214	198	413	1.01e-66	219	71.43
Query_43709	WP_103223641.1	53.917	217	96	3	1	214	193	408	1.05e-66	219	70.97
Query_43709	WP_244299067.1	53.456	217	97	3	1	214	202	417	1.13e-66	219	72.81
Query_43709	WP_198476001.1	56.863	204	87	1	1	203	181	384	1.14e-66	218	73.53
Query_43709	WP_008189200.1	53.917	217	96	3	1	214	203	418	1.18e-66	219	70.51
Query_43709	WP_244665687.1	55.024	209	91	3	1	207	177	384	1.59e-66	218	70.81
Query_43709	WP_226951365.1	54.128	218	97	3	1	216	152	368	1.71e-66	217	68.81
Query_43709	WP_245515381.1	55.093	216	94	3	1	214	162	376	1.81e-66	217	68.98
Query_43709	WP_245571341.1	53.670	218	98	3	1	216	164	380	2.01e-66	217	68.35
Query_43709	WP_159439787.1	50.233	215	106	1	1	214	134	348	2.01e-66	216	68.84
Query_43709	WP_077547902.1	55.024	209	91	3	1	207	167	374	2.09e-66	217	70.81
Query_43709	WP_245307302.1	57.346	211	83	4	1	207	158	365	2.32e-66	217	71.56
Query_43709	WP_037066357.1	55.981	209	89	3	1	207	168	375	2.34e-66	217	72.73
Query_43709	WP_189487465.1	54.884	215	95	2	1	214	175	388	2.49e-66	217	71.16
Query_43709	WP_277614293.1	52.093	215	101	2	1	214	241	454	2.60e-66	219	70.70
Query_43709	WP_148915690.1	56.481	216	91	3	1	214	192	406	2.71e-66	218	75.00
Query_43709	WP_052641917.1	55.024	209	91	3	1	207	167	374	2.77e-66	217	70.81
Query_43709	WP_231710296.1	52.535	217	99	3	1	214	195	410	2.88e-66	218	71.43
